conversation_id,created_at,hour,inbox_id,status,user_messages_count,full_content,first_message,raw_messages,is_promotion,matched_categories,keyword_count
3256182,2026-05-22 07:50:02.727042,7,2,2,1,"{""cardType"":""goods"",""data"":{""goodsId"":2076332,""goodsName"":""High Waist Detachable Vintage Light Wash Wide Leg Jeans"",""imageThumb"":""https://img105.savana.com/goods-pic/54523f0f656c4561a6f4eafc5c420e76.webp"",""showOriginalPrice"":""₹1,690"",""showPromotePrice"":""₹1,605"",""isRtl"":false,""country"":""in"",""labels"":{""view"":""View""}}}","{""cardType"":""goods"",""data"":{""goodsId"":2076332,""goodsName"":""High Waist Detachable Vintage Light Wash Wide Leg Jeans"",""imageThumb"":""https://img105.savana.com/goods-pic/54523f0f656c4561a6f4eafc5c420e76.webp"",""showOriginalPrice"":""₹1,690"",""showPromotePrice"":""₹1,605"",""isRtl"":false,""country"":""in"",""labels"":{""view"":""View""}}}","[{'content': '{""cardType"":""goods"",""data"":{""goodsId"":2076332,""goodsName"":""High Waist Detachable Vintage Light Wash Wide Leg Jeans"",""imageThumb"":""https://img105.savana.com/goods-pic/54523f0f656c4561a6f4eafc5c420e76.webp"",""showOriginalPrice"":""₹1,690"",""showPromotePrice"":""₹1,605"",""isRtl"":false,""country"":""in"",""labels"":{""view"":""View""}}}', 'created_at': 1779436202, 'sender_type': 'contact'}]",True,['价格'],1
3254824,2026-05-22 07:06:08.489654,7,2,2,4,"{""cardType"":""order"",""data"":{""userId"":302869391975655,""orderId"":""S011260511235419055002"",""subPay"":1029,""showTotalAmount"":""₹1,029"",""showStatus"":""In transit"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusInTransit3x.png"",""placeTime"":1778523859,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""11 May, 2026 23:54:19"",""returnDeadlineTime"":null,""actualNum"":3,""itemList"":[{""skuId"":999778,""goodsId"":1840572,""count"":1,""title"":""Starfish Bag Charm"",""coverImage"":""https://img105.savana.com/goods-pic/675cf44686674dd5aa73d819ebdb9bf3_w90_h120"",""skuValue"":""Silver/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/6ec860ad06ab4fe58d040940c17f25d0_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]},{""skuId"":1066070,""goodsId"":1983342,""count"":1,""title"":""Alphabet Totes Bag"",""coverImage"":""https://img105.savana.com/goods-pic/bf1124a342484feeb5e1768f39521ddd_w90_h120"",""skuValue"":""Brown/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/53c258ebe8134197a5b24a1fbee2d239_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]},{""skuId"":1100899,""goodsId"":2048222,""count"":1,""title"":""65 Pcs Heart Hair Clip"",""coverImage"":""https://img105.savana.com/goods-pic/1f6f47d7d0b349fe9fd6e49e9b8032a7_w90_h120"",""skuValue"":""Transparent/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/a2afed3562004ece913da5ea24e9f879_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
I have received the order today
But I want to return the bag
Bag size is too small","{""cardType"":""order"",""data"":{""userId"":302869391975655,""orderId"":""S011260511235419055002"",""subPay"":1029,""showTotalAmount"":""₹1,029"",""showStatus"":""In transit"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusInTransit3x.png"",""placeTime"":1778523859,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""11 May, 2026 23:54:19"",""returnDeadlineTime"":null,""actualNum"":3,""itemList"":[{""skuId"":999778,""goodsId"":1840572,""count"":1,""title"":""Starfish Bag Charm"",""coverImage"":""https://img105.savana.com/goods-pic/675cf44686674dd5aa73d819ebdb9bf3_w90_h120"",""skuValue"":""Silver/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/6ec860ad06ab4fe58d040940c17f25d0_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]},{""skuId"":1066070,""goodsId"":1983342,""count"":1,""title"":""Alphabet Totes Bag"",""coverImage"":""https://img105.savana.com/goods-pic/bf1124a342484feeb5e1768f39521ddd_w90_h120"",""skuValue"":""Brown/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/53c258ebe8134197a5b24a1fbee2d239_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]},{""skuId"":1100899,""goodsId"":2048222,""count"":1,""title"":""65 Pcs Heart Hair Clip"",""coverImage"":""https://img105.savana.com/goods-pic/1f6f47d7d0b349fe9fd6e49e9b8032a7_w90_h120"",""skuValue"":""Transparent/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/a2afed3562004ece913da5ea24e9f879_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}","[{'content': '{""cardType"":""order"",""data"":{""userId"":302869391975655,""orderId"":""S011260511235419055002"",""subPay"":1029,""showTotalAmount"":""₹1,029"",""showStatus"":""In transit"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusInTransit3x.png"",""placeTime"":1778523859,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""11 May, 2026 23:54:19"",""returnDeadlineTime"":null,""actualNum"":3,""itemList"":[{""skuId"":999778,""goodsId"":1840572,""count"":1,""title"":""Starfish Bag Charm"",""coverImage"":""https://img105.savana.com/goods-pic/675cf44686674dd5aa73d819ebdb9bf3_w90_h120"",""skuValue"":""Silver/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/6ec860ad06ab4fe58d040940c17f25d0_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]},{""skuId"":1066070,""goodsId"":1983342,""count"":1,""title"":""Alphabet Totes Bag"",""coverImage"":""https://img105.savana.com/goods-pic/bf1124a342484feeb5e1768f39521ddd_w90_h120"",""skuValue"":""Brown/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/53c258ebe8134197a5b24a1fbee2d239_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]},{""skuId"":1100899,""goodsId"":2048222,""count"":1,""title"":""65 Pcs Heart Hair Clip"",""coverImage"":""https://img105.savana.com/goods-pic/1f6f47d7d0b349fe9fd6e49e9b8032a7_w90_h120"",""skuValue"":""Transparent/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/a2afed3562004ece913da5ea24e9f879_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\\nmore""}}}', 'created_at': 1779433568, 'sender_type': 'contact'}, {'content': 'I have received the order today', 'created_at': 1779433583, 'sender_type': 'contact'}, {'content': 'But I want to return the bag', 'created_at': 1779433593, 'sender_type': 'contact'}, {'content': 'Bag size is too small', 'created_at': 1779433601, 'sender_type': 'contact'}]",True,"['折扣', '赠品', '价格']",3
3255017,2026-05-22 07:10:56.190134,7,2,2,2,"Can't ull give the wallet refund gift
Hello",Can't ull give the wallet refund gift,"[{'content': ""Can't ull give the wallet refund gift"", 'created_at': 1779433856, 'sender_type': 'contact'}, {'content': 'Hello', 'created_at': 1779435624, 'sender_type': 'contact'}]",True,['赠品'],1
3256138,2026-05-22 07:48:45.576874,7,2,2,4,"{""cardType"":""order"",""data"":{""userId"":143809690579033,""orderId"":""S011260511105934033005"",""subPay"":902,""showTotalAmount"":""₹902"",""showStatus"":""Delivered"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusDelivered3x.png"",""placeTime"":1778477374,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""11 May, 2026 10:59:34"",""returnDeadlineTime"":""20 May, 2026 11:03:59"",""actualNum"":2,""itemList"":[{""skuId"":1044737,""goodsId"":1941142,""count"":1,""title"":""Heart Hoop Earrings"",""coverImage"":""https://img105.savana.com/goods-pic/38101219fee24b868210305e63da75bc_w90_h120"",""skuValue"":""Red/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/adfabadc5e474afeba438e2d8e1ea5b5_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]},{""skuId"":1179734,""goodsId"":2209282,""count"":1,""title"":""Bow A-Line Dress"",""coverImage"":""https://img105.savana.com/goods-pic/eb7b8465bef347a88a038f3d894c0aee_w90_h120"",""skuValue"":""Multicolor/M"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/81325560876b418c8ad1b2c3aaa5f262_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""M""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
How can I get free order on savana
Please help
Chat with an agent","{""cardType"":""order"",""data"":{""userId"":143809690579033,""orderId"":""S011260511105934033005"",""subPay"":902,""showTotalAmount"":""₹902"",""showStatus"":""Delivered"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusDelivered3x.png"",""placeTime"":1778477374,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""11 May, 2026 10:59:34"",""returnDeadlineTime"":""20 May, 2026 11:03:59"",""actualNum"":2,""itemList"":[{""skuId"":1044737,""goodsId"":1941142,""count"":1,""title"":""Heart Hoop Earrings"",""coverImage"":""https://img105.savana.com/goods-pic/38101219fee24b868210305e63da75bc_w90_h120"",""skuValue"":""Red/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/adfabadc5e474afeba438e2d8e1ea5b5_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]},{""skuId"":1179734,""goodsId"":2209282,""count"":1,""title"":""Bow A-Line Dress"",""coverImage"":""https://img105.savana.com/goods-pic/eb7b8465bef347a88a038f3d894c0aee_w90_h120"",""skuValue"":""Multicolor/M"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/81325560876b418c8ad1b2c3aaa5f262_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""M""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}","[{'content': '{""cardType"":""order"",""data"":{""userId"":143809690579033,""orderId"":""S011260511105934033005"",""subPay"":902,""showTotalAmount"":""₹902"",""showStatus"":""Delivered"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusDelivered3x.png"",""placeTime"":1778477374,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""11 May, 2026 10:59:34"",""returnDeadlineTime"":""20 May, 2026 11:03:59"",""actualNum"":2,""itemList"":[{""skuId"":1044737,""goodsId"":1941142,""count"":1,""title"":""Heart Hoop Earrings"",""coverImage"":""https://img105.savana.com/goods-pic/38101219fee24b868210305e63da75bc_w90_h120"",""skuValue"":""Red/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/adfabadc5e474afeba438e2d8e1ea5b5_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]},{""skuId"":1179734,""goodsId"":2209282,""count"":1,""title"":""Bow A-Line Dress"",""coverImage"":""https://img105.savana.com/goods-pic/eb7b8465bef347a88a038f3d894c0aee_w90_h120"",""skuValue"":""Multicolor/M"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/81325560876b418c8ad1b2c3aaa5f262_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""M""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\\nmore""}}}', 'created_at': 1779436125, 'sender_type': 'contact'}, {'content': 'How can I get free order on savana', 'created_at': 1779436140, 'sender_type': 'contact'}, {'content': 'Please help', 'created_at': 1779436143, 'sender_type': 'contact'}, {'content': 'Chat with an agent', 'created_at': 1779436167, 'sender_type': 'contact'}]",True,"['折扣', '赠品', '价格']",3
3255605,2026-05-22 07:30:26.225262,7,2,2,16,"Hi.
I had scheduled a return and delayed it because I was travelling. Now my return is cancelled and I’m unable to initiate a new one.
Please help. The delivery guy cancelled the pickup.
I would like to return the product
There’s no screen recording but there’s a screenshot of the pickup reschedule
??
Sure.
S011260511165154165004 Order ID
The white dress was my product return
Cannot find that anywhere.
Idk if this helps
{""cardType"":""reverse_order"",""data"":{""reverseId"":""S01326051914540965002"",""orderId"":""S011260511165154165004"",""userId"":10822265,""countryCode"":""Savana_IN"",""showStatus"":""Return Request Cancelled"",""reverseItemList"":[{""skuId"":1184517,""goodsId"":2216382,""goodsName"":""3D Floral Fishtail Dress"",""skuValue"":""Color:Beige,Size:L"",""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/7c693c61637141a586f938d2b1126d4a_w96_q85"",""value"":""Beige""},{""keyId"":2,""pic"":null,""value"":""L""}],""coverImage"":""https://img105.savana.com/goods-pic/6c0c2e32fdc7481882c1147f2d25a78f_w90_h120"",""count"":0,""showDiscountPrice"":""₹1,481"",""giftItem"":false}],""totalActualReturnQty"":0,""applyTime"":1779182649,""applicationTime"":""19 May, 2026 14:54:09"",""refundConfirmDate"":null,""afterSalesType"":2,""afterSalesTypeTxt"":""RETURN"",""refundMode"":[{""icon"":""https://img105.savana.com/0da10966667842dbb7d8c00b94565f27"",""content"":""Gpay ruch**-1@okicici"",""amount"":0,""amountText"":""₹0"",""refundTimeliness"":{""minimum"":null,""maximum"":null},""refundCreditDate"":null,""refundModeDesc"":""Added to Gpay ruch**-1@okicici""}],""refundTimeline"":null,""refundStatus"":""OTHER"",""totalAmountTxt"":""₹0"",""isRtl"":false,""country"":""in"",""labels"":{""view"":""View"",""applicationTime"":""Application Time"",""returnMode"":""Refund Mode"",""returnTimeline"":""Refund Timeline"",""total"":""Refund"",""viewMore"":""View\nmore""}}}
Via call. 
My phone number: 9940030114 
9E, SPR OSIAN HEIGHTS, 76, basin bridge road, Chennai 600021
Ruchika2694@gmail.com
I just want the pickup to be initiated again please.
I don’t need the product",Hi.,"[{'content': 'Hi.', 'created_at': 1779435026, 'sender_type': 'contact'}, {'content': 'I had scheduled a return and delayed it because I was travelling. Now my return is cancelled and I’m unable to initiate a new one.', 'created_at': 1779435047, 'sender_type': 'contact'}, {'content': 'Please help. The delivery guy cancelled the pickup.', 'created_at': 1779435061, 'sender_type': 'contact'}, {'content': 'I would like to return the product', 'created_at': 1779435074, 'sender_type': 'contact'}, {'content': 'There’s no screen recording but there’s a screenshot of the pickup reschedule', 'created_at': 1779435113, 'sender_type': 'contact'}, {'content': '??', 'created_at': 1779436399, 'sender_type': 'contact'}, {'content': 'Sure.', 'created_at': 1779436943, 'sender_type': 'contact'}, {'content': 'S011260511165154165004 Order ID', 'created_at': 1779437005, 'sender_type': 'contact'}, {'content': 'The white dress was my product return', 'created_at': 1779437025, 'sender_type': 'contact'}, {'content': 'Cannot find that anywhere.', 'created_at': 1779437060, 'sender_type': 'contact'}, {'content': 'Idk if this helps', 'created_at': 1779437070, 'sender_type': 'contact'}, {'content': '{""cardType"":""reverse_order"",""data"":{""reverseId"":""S01326051914540965002"",""orderId"":""S011260511165154165004"",""userId"":10822265,""countryCode"":""Savana_IN"",""showStatus"":""Return Request Cancelled"",""reverseItemList"":[{""skuId"":1184517,""goodsId"":2216382,""goodsName"":""3D Floral Fishtail Dress"",""skuValue"":""Color:Beige,Size:L"",""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/7c693c61637141a586f938d2b1126d4a_w96_q85"",""value"":""Beige""},{""keyId"":2,""pic"":null,""value"":""L""}],""coverImage"":""https://img105.savana.com/goods-pic/6c0c2e32fdc7481882c1147f2d25a78f_w90_h120"",""count"":0,""showDiscountPrice"":""₹1,481"",""giftItem"":false}],""totalActualReturnQty"":0,""applyTime"":1779182649,""applicationTime"":""19 May, 2026 14:54:09"",""refundConfirmDate"":null,""afterSalesType"":2,""afterSalesTypeTxt"":""RETURN"",""refundMode"":[{""icon"":""https://img105.savana.com/0da10966667842dbb7d8c00b94565f27"",""content"":""Gpay ruch**-1@okicici"",""amount"":0,""amountText"":""₹0"",""refundTimeliness"":{""minimum"":null,""maximum"":null},""refundCreditDate"":null,""refundModeDesc"":""Added to Gpay ruch**-1@okicici""}],""refundTimeline"":null,""refundStatus"":""OTHER"",""totalAmountTxt"":""₹0"",""isRtl"":false,""country"":""in"",""labels"":{""view"":""View"",""applicationTime"":""Application Time"",""returnMode"":""Refund Mode"",""returnTimeline"":""Refund Timeline"",""total"":""Refund"",""viewMore"":""View\\nmore""}}}', 'created_at': 1779437149, 'sender_type': 'contact'}, {'content': 'Via call. \nMy phone number: 9940030114 \n9E, SPR OSIAN HEIGHTS, 76, basin bridge road, Chennai 600021', 'created_at': 1779437246, 'sender_type': 'contact'}, {'content': 'Ruchika2694@gmail.com', 'created_at': 1779437296, 'sender_type': 'contact'}, {'content': 'I just want the pickup to be initiated again please.', 'created_at': 1779437311, 'sender_type': 'contact'}, {'content': 'I don’t need the product', 'created_at': 1779437319, 'sender_type': 'contact'}]",True,"['活动相关', '折扣', '满减', '赠品', '价格']",5
3256161,2026-05-22 07:49:12.776294,7,2,2,2,"i really didn’t understand how to get the order free?
i placed orders but they weren’t free",i really didn’t understand how to get the order free?,"[{'content': 'i really didn’t understand how to get the order free?', 'created_at': 1779436152, 'sender_type': 'contact'}, {'content': 'i placed orders but they weren’t free', 'created_at': 1779436172, 'sender_type': 'contact'}]",False,[],0
3255245,2026-05-22 07:18:01.094348,7,2,2,3,"Helo
{""cardType"":""order"",""data"":{""userId"":246964218509642,""orderId"":""S011260507222021042004"",""subPay"":160,""showTotalAmount"":""₹160"",""showStatus"":""Delivered"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusDelivered3x.png"",""placeTime"":1778172621,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""07 May, 2026 22:20:21"",""returnDeadlineTime"":""22 May, 2026 16:01:52"",""actualNum"":1,""itemList"":[{""skuId"":1108465,""goodsId"":2060592,""count"":1,""title"":""Moon Artificial Jewellery - Necklace Set"",""coverImage"":""https://img105.savana.com/goods-pic/3fdceae7a23141fdbfc1322bdb3d0b1e_w90_h120"",""skuValue"":""Silver/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/6606f4a31ba34fb58cd5bbcc11633280_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}
Not recieved",Helo,"[{'content': 'Helo', 'created_at': 1779434281, 'sender_type': 'contact'}, {'content': '{""cardType"":""order"",""data"":{""userId"":246964218509642,""orderId"":""S011260507222021042004"",""subPay"":160,""showTotalAmount"":""₹160"",""showStatus"":""Delivered"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusDelivered3x.png"",""placeTime"":1778172621,""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""orderCreatedTime"":""07 May, 2026 22:20:21"",""returnDeadlineTime"":""22 May, 2026 16:01:52"",""actualNum"":1,""itemList"":[{""skuId"":1108465,""goodsId"":2060592,""count"":1,""title"":""Moon Artificial Jewellery - Necklace Set"",""coverImage"":""https://img105.savana.com/goods-pic/3fdceae7a23141fdbfc1322bdb3d0b1e_w90_h120"",""skuValue"":""Silver/One-Size"",""discountPrice"":null,""showDiscountPrice"":null,""isGift"":null,""skuValues"":[{""keyId"":1,""pic"":""https://img105.savana.com/goods-pic/6606f4a31ba34fb58cd5bbcc11633280_w96_q85"",""value"":null},{""keyId"":2,""pic"":null,""value"":""One-Size""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\\nmore""}}}', 'created_at': 1779434283, 'sender_type': 'contact'}, {'content': 'Not recieved', 'created_at': 1779434289, 'sender_type': 'contact'}]",True,"['折扣', '赠品', '价格']",3
3255015,2026-05-22 07:10:53.625562,7,2,2,2,"Worth it
{""cardType"":""goods"",""data"":{""goodsId"":2211042,""goodsName"":""Pullover T-Shirt"",""imageThumb"":""https://img105.savana.com/goods-pic/d34f0a7a44ca427bbe6f4c48f8a41053.webp"",""showOriginalPrice"":""₹590"",""showPromotePrice"":""₹501"",""isRtl"":false,""country"":""in"",""labels"":{""view"":""View""}}}",Worth it,"[{'content': 'Worth it', 'created_at': 1779433853, 'sender_type': 'contact'}, {'content': '{""cardType"":""goods"",""data"":{""goodsId"":2211042,""goodsName"":""Pullover T-Shirt"",""imageThumb"":""https://img105.savana.com/goods-pic/d34f0a7a44ca427bbe6f4c48f8a41053.webp"",""showOriginalPrice"":""₹590"",""showPromotePrice"":""₹501"",""isRtl"":false,""country"":""in"",""labels"":{""view"":""View""}}}', 'created_at': 1779433856, 'sender_type': 'contact'}]",True,['价格'],1
3255036,2026-05-22 07:11:17.764741,7,2,2,1,I want to cancel,I want to cancel,"[{'content': 'I want to cancel', 'created_at': 1779433877, 'sender_type': 'contact'}]",False,[],0
3255075,2026-05-22 07:12:10.25486,7,2,2,2,"I want to cancel my product
{""cardType"":""order"",""data"":{""showStatus"":""Prepared at Dispatch Center"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusPreparedAtDispatch3x.png"",""orderNo"":""S01126052210473808179"",""orderId"":""S011260522104738008179"",""actualNum"":1,""placeTime"":1779427058,""orderCreatedTime"":""22 May, 2026 10:47:38"",""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""subPay"":1645,""showTotalAmount"":""₹1,645"",""returnDeadlineTime"":null,""itemList"":[{""skuId"":946223,""goodsId"":1731332,""count"":1,""title"":""Tank Dress"",""coverImage"":""https://img105.savana.com/goods-pic/5110c2dd6538449794f6dbdea1828185_w90_h120"",""skuValue"":""Apricot/S"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/b643f07cae50447d9b43ff10950ae8e0_w96_q85""},{""value"":""S""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\nmore""}}}",I want to cancel my product,"[{'content': 'I want to cancel my product', 'created_at': 1779433930, 'sender_type': 'contact'}, {'content': '{""cardType"":""order"",""data"":{""showStatus"":""Prepared at Dispatch Center"",""showStatusIcon"":""https://img105.savana.com/mayfairOrderListStatusPreparedAtDispatch3x.png"",""orderNo"":""S01126052210473808179"",""orderId"":""S011260522104738008179"",""actualNum"":1,""placeTime"":1779427058,""orderCreatedTime"":""22 May, 2026 10:47:38"",""timeFormat"":""dd MMM, yyyy HH:mm:ss"",""subPay"":1645,""showTotalAmount"":""₹1,645"",""returnDeadlineTime"":null,""itemList"":[{""skuId"":946223,""goodsId"":1731332,""count"":1,""title"":""Tank Dress"",""coverImage"":""https://img105.savana.com/goods-pic/5110c2dd6538449794f6dbdea1828185_w90_h120"",""skuValue"":""Apricot/S"",""skuValues"":[{""pic"":""https://img105.savana.com/goods-pic/b643f07cae50447d9b43ff10950ae8e0_w96_q85""},{""value"":""S""}]}],""isRtl"":false,""country"":""in"",""labels"":{""orderID"":""Order ID"",""orderDate"":""Order date"",""total"":""Total"",""view"":""View"",""viewMore"":""View\\nmore""}}}', 'created_at': 1779433947, 'sender_type': 'contact'}]",True,['活动相关'],1
